applicant_id,stated_monthly_income,documented_monthly_income,loan_amount,employment_status,bank_ending_balance,bank_has_overdrafts,bank_has_consistent_deposits,monthly_withdrawals,monthly_deposits,num_documents_submitted,rule_based_score,rule_based_decision,actual_outcome,days_to_default,target,has_documentation,income_ratio,suspected_misrepresentation,income_covers_loan_3x,withdrawal_to_deposit_ratio,low_balance,employment_encoded
APP-0172,3597.0,3376.0,1500,employed,1002.0,False,True,2598.0,3299.0,1,76.9,approved,defaulted,85.0,1,1,0.9385599110369752,0,0,0.7875113670809336,0,2
APP-0173,6629.0,,1000,employed,3941.0,False,True,3832.0,6627.0,0,61.7,flagged_for_review,repaid,,0,0,-1.0,0,1,0.5782405311604044,0,2
APP-0174,5494.0,5225.0,1000,self_employed,2269.0,False,False,3627.0,4902.0,1,76.6,approved,repaid,,0,1,0.9510374954495814,0,1,0.7399020807833537,0,1
APP-0175,6212.0,5990.0,1000,employed,4773.0,False,True,3416.0,5369.0,1,89.6,approved,repaid,,0,1,0.9642627173213136,0,1,0.636245110821382,0,2
APP-0176,2101.0,,1000,self_employed,2607.0,False,True,922.0,1998.0,0,45.6,denied,defaulted,148.0,1,0,-1.0,0,0,0.46146146146146144,0,1
APP-0177,7757.0,,300,employed,0.0,True,True,5260.0,7576.0,0,48.6,denied,defaulted,47.0,1,0,-1.0,0,1,0.694297782470961,1,2
APP-0178,1384.0,1436.0,1500,unemployed,3584.0,False,False,980.0,1258.0,2,47.7,denied,repaid,,0,1,1.0375722543352601,0,0,0.7790143084260731,0,0
APP-0180,4971.0,4826.0,1000,employed,2346.0,False,True,2370.0,4333.0,2,90.5,approved,repaid,,0,1,0.9708308187487427,0,1,0.5469651511654743,0,2
APP-0181,4545.0,4622.0,300,employed,838.0,False,True,1410.0,4125.0,1,92.6,approved,repaid,,0,1,1.016941694169417,0,1,0.3418181818181818,0,2
APP-0182,1041.0,415.0,5000,unemployed,5214.0,False,False,383.0,406.0,1,17.6,denied,defaulted,17.0,1,1,0.39865513928914503,1,0,0.9433497536945813,0,0
APP-0183,4256.0,1429.0,1000,self_employed,4159.0,False,False,920.0,1305.0,2,48.4,denied,repaid,,0,1,0.33576127819548873,1,1,0.7049808429118773,0,1
APP-0184,3419.0,,500,employed,887.0,False,True,2819.0,3080.0,0,58.3,flagged_for_review,repaid,,0,0,-1.0,0,1,0.9152597402597402,0,2
APP-0185,4181.0,3787.0,1000,self_employed,1809.0,False,True,1309.0,3561.0,2,86.3,approved,defaulted,155.0,1,1,0.9057641712508969,0,1,0.3675933726481325,0,1
APP-0186,3759.0,3641.0,2000,self_employed,2367.0,True,False,1679.0,3214.0,1,50.3,flagged_for_review,repaid,,0,1,0.9686086725192871,0,0,0.5224019912881145,0,1
APP-0187,7566.0,,1000,employed,3295.0,False,True,2590.0,6692.0,0,63.6,flagged_for_review,repaid,,0,0,-1.0,0,1,0.38702928870292885,0,2
APP-0188,4843.0,4586.0,1500,employed,2044.0,False,True,3588.0,4256.0,1,87.6,approved,repaid,,0,1,0.9469337187693578,0,1,0.8430451127819549,0,2
APP-0189,4747.0,4546.0,1000,employed,463.0,True,True,3614.0,4143.0,1,75.3,approved,repaid,,0,1,0.957657467874447,0,1,0.8723147477673183,1,2
APP-0190,5105.0,5291.0,500,employed,924.0,False,True,2961.0,4731.0,1,89.7,approved,repaid,,0,1,1.0364348677766895,0,1,0.6258719086873811,0,2
APP-0191,4836.0,4959.0,1000,self_employed,1993.0,False,False,1793.0,4256.0,2,79.8,approved,repaid,,0,1,1.0254342431761787,0,1,0.4212875939849624,0,1
APP-0192,500.0,500.0,2000,unemployed,3852.0,False,False,178.0,464.0,2,51.7,flagged_for_review,repaid,,0,1,1.0,0,0,0.38362068965517243,0,0
APP-0193,4137.0,3889.0,1500,self_employed,2642.0,False,False,2580.0,3782.0,1,65.9,flagged_for_review,repaid,,0,1,0.9400531786318589,0,0,0.6821787414066631,0,1
APP-0194,6463.0,5930.0,500,employed,840.0,False,True,3648.0,5798.0,1,89.7,approved,repaid,,0,1,0.9175305585641343,0,1,0.629182476716109,0,2
APP-0195,5752.0,5191.0,500,employed,2973.0,False,True,3454.0,4595.0,2,88.5,approved,repaid,,0,1,0.9024687065368567,0,1,0.7516866158868335,0,2
APP-0196,7358.0,6740.0,1500,self_employed,1420.0,False,False,3158.0,6336.0,2,79.0,approved,repaid,,0,1,0.9160097852677358,0,1,0.4984217171717172,0,1
APP-0197,1552.0,,2000,self_employed,3336.0,False,False,853.0,1518.0,0,27.4,denied,defaulted,113.0,1,0,-1.0,0,0,0.5619235836627141,0,1
APP-0199,5158.0,4692.0,1500,self_employed,1462.0,False,True,3235.0,4644.0,2,83.0,approved,repaid,,0,1,0.9096549050019387,0,1,0.6965977605512489,0,1
APP-0200,7006.0,6449.0,500,self_employed,3202.0,False,False,3654.0,6355.0,2,78.2,approved,repaid,,0,1,0.9204967170996289,0,1,0.5749803304484657,0,1
APP-0201,2254.0,2090.0,1000,employed,882.0,False,True,1653.0,1842.0,2,75.8,approved,defaulted,86.0,1,1,0.927240461401952,0,0,0.8973941368078175,0,2
APP-0202,5767.0,5737.0,300,employed,1832.0,False,True,3657.0,5099.0,2,88.8,approved,repaid,,0,1,0.9947979885555748,0,1,0.7171994508727202,0,2
APP-0203,562.0,558.0,2000,self_employed,2044.0,True,False,274.0,489.0,1,49.9,denied,defaulted,52.0,1,1,0.9928825622775801,0,0,0.5603271983640081,0,1
APP-0204,4707.0,1656.0,1000,self_employed,1709.0,False,False,686.0,1456.0,1,50.8,flagged_for_review,defaulted,138.0,1,1,0.35181644359464626,1,1,0.47115384615384615,0,1
APP-0205,6429.0,1531.0,2000,employed,5695.0,False,True,1341.0,1510.0,2,58.6,flagged_for_review,defaulted,108.0,1,1,0.2381396795769171,1,1,0.8880794701986755,0,2
APP-0206,7418.0,2327.0,2000,employed,1540.0,False,True,715.0,2303.0,2,64.4,flagged_for_review,repaid,,0,1,0.31369641412779725,1,1,0.31046461137646547,0,2
APP-0207,4455.0,4074.0,2000,self_employed,2880.0,False,False,1791.0,3495.0,2,67.6,flagged_for_review,repaid,,0,1,0.9144781144781144,0,0,0.5124463519313305,0,1
APP-0208,7460.0,6967.0,1000,employed,0.0,True,True,5975.0,6543.0,1,74.9,flagged_for_review,repaid,,0,1,0.9339142091152814,0,1,0.9131896683478526,1,2
APP-0209,6113.0,6325.0,500,employed,2648.0,False,True,4287.0,5911.0,2,88.7,approved,repaid,,0,1,1.0346801897595288,0,1,0.7252579935713077,0,2
APP-0210,5113.0,5353.0,5000,employed,3713.0,False,True,3143.0,4864.0,2,67.0,flagged_for_review,repaid,,0,1,1.0469391746528456,0,0,0.6461759868421053,0,2
APP-0212,4952.0,5138.0,2000,self_employed,0.0,False,True,4290.0,5097.0,2,64.3,flagged_for_review,defaulted,135.0,1,1,1.0375605815831987,0,0,0.8416715715126545,1,1
APP-0213,3735.0,3722.0,300,employed,1942.0,False,False,1410.0,3258.0,2,85.7,approved,repaid,,0,1,0.9965194109772423,0,1,0.43278084714548803,0,2
APP-0214,2549.0,2307.0,1000,self_employed,2026.0,False,False,924.0,2002.0,2,68.1,flagged_for_review,repaid,,0,1,0.9050608081600627,0,0,0.46153846153846156,0,1
APP-0215,4736.0,4971.0,2000,employed,3086.0,False,True,1805.0,4250.0,1,80.5,approved,defaulted,149.0,1,1,1.0496199324324325,0,0,0.42470588235294116,0,2
APP-0216,5185.0,4743.0,300,employed,5016.0,False,True,1728.0,4291.0,2,92.0,approved,repaid,,0,1,0.9147540983606557,0,1,0.40270333255651364,0,2
APP-0217,3394.0,3402.0,1500,self_employed,1430.0,False,False,2818.0,3064.0,1,63.6,flagged_for_review,repaid,,0,1,1.0023571007660577,0,0,0.9197127937336814,0,1
APP-0218,6504.0,6100.0,1000,self_employed,716.0,False,False,3857.0,5579.0,2,77.1,approved,repaid,,0,1,0.9378843788437884,0,1,0.6913425345043914,0,1
APP-0219,3505.0,3361.0,300,self_employed,250.0,False,False,2223.0,3110.0,1,70.9,flagged_for_review,repaid,,0,1,0.9589158345221113,0,1,0.7147909967845659,1,1
APP-0221,5292.0,5109.0,1000,employed,2719.0,False,True,2089.0,4643.0,1,91.5,approved,repaid,,0,1,0.9654195011337868,0,1,0.44992461770407066,0,2
APP-0222,3886.0,,500,employed,1182.0,False,True,1062.0,3496.0,0,64.5,flagged_for_review,defaulted,175.0,1,0,-1.0,0,1,0.3037757437070938,0,2
APP-0223,3020.0,2870.0,1500,employed,3168.0,False,True,1927.0,2795.0,1,77.9,approved,defaulted,112.0,1,1,0.9503311258278145,0,0,0.6894454382826476,0,2
APP-0224,4082.0,3883.0,500,employed,2698.0,False,True,2392.0,3795.0,1,89.7,approved,repaid,,0,1,0.95124938755512,0,1,0.6303030303030303,0,2
APP-0225,4944.0,,1000,employed,2065.0,True,True,2671.0,4375.0,0,55.4,flagged_for_review,repaid,,0,0,-1.0,0,1,0.6105142857142857,0,2
APP-0226,1523.0,1553.0,3000,unemployed,646.0,False,True,474.0,1393.0,2,58.1,flagged_for_review,defaulted,19.0,1,1,1.019697964543664,0,0,0.3402727925340991,0,0
APP-0227,3961.0,992.0,1000,employed,1277.0,False,True,575.0,966.0,2,61.5,flagged_for_review,repaid,,0,1,0.25044180762433726,1,1,0.5952380952380952,0,2
APP-0228,4199.0,,1000,self_employed,0.0,True,False,1762.0,3619.0,0,38.6,denied,defaulted,85.0,1,0,-1.0,0,1,0.4868748273003592,1,1
APP-0229,3847.0,3930.0,2000,self_employed,2354.0,False,True,1690.0,3533.0,2,62.7,flagged_for_review,repaid,,0,1,1.0215752534442422,0,0,0.47834701386923295,0,1
APP-0230,2415.0,2230.0,3000,self_employed,2040.0,False,True,909.0,2046.0,2,63.1,flagged_for_review,repaid,,0,1,0.9233954451345756,0,0,0.4442815249266862,0,1
APP-0231,6140.0,5720.0,300,employed,2283.0,False,True,2592.0,5022.0,2,90.8,approved,repaid,,0,1,0.9315960912052117,0,1,0.5161290322580645,0,2
APP-0233,2814.0,2904.0,1500,employed,2579.0,False,True,1329.0,2654.0,2,68.5,flagged_for_review,repaid,,0,1,1.0319829424307037,0,0,0.5007535795026375,0,2
APP-0234,4536.0,4172.0,1000,employed,1834.0,True,True,3762.0,4018.0,1,80.6,approved,defaulted,154.0,1,1,0.9197530864197531,0,1,0.9362867098058736,0,2
APP-0236,5479.0,5337.0,5000,employed,0.0,False,True,3583.0,5320.0,2,60.8,flagged_for_review,repaid,,0,1,0.9740828618361015,0,0,0.6734962406015037,1,2
APP-0237,7011.0,6601.0,3000,employed,1124.0,False,True,5330.0,5684.0,1,75.4,approved,defaulted,30.0,1,1,0.9415204678362573,0,0,0.9377199155524278,0,2
APP-0238,5672.0,,1000,self_employed,2076.0,False,True,4727.0,5006.0,0,52.1,flagged_for_review,repaid,,0,0,-1.0,0,1,0.9442668797443068,0,1
APP-0239,5173.0,5006.0,500,employed,896.0,False,False,2563.0,4823.0,1,84.7,approved,defaulted,77.0,1,1,0.9677169920742316,0,1,0.531411984242173,0,2
APP-0240,1738.0,1678.0,5000,unemployed,3290.0,False,False,921.0,1562.0,2,49.6,denied,repaid,,0,1,0.9654775604142692,0,0,0.589628681177977,0,0
APP-0241,1612.0,1478.0,1000,unemployed,1012.0,False,False,1227.0,1329.0,2,46.3,denied,defaulted,91.0,1,1,0.9168734491315137,0,0,0.9232505643340858,0,0
APP-0242,1272.0,1172.0,500,unemployed,2324.0,False,False,718.0,1032.0,1,59.8,flagged_for_review,repaid,,0,1,0.9213836477987422,0,0,0.6957364341085271,0,0
APP-0243,3872.0,3962.0,2000,employed,2175.0,False,True,1549.0,3534.0,1,69.1,flagged_for_review,repaid,,0,1,1.0232438016528926,0,0,0.4383135257498585,0,2
APP-0244,4521.0,1168.0,1000,employed,3119.0,False,True,799.0,1068.0,1,60.0,flagged_for_review,repaid,,0,1,0.2583499225834992,1,1,0.74812734082397,0,2
APP-0246,6614.0,,3000,employed,3041.0,False,False,3425.0,6579.0,0,45.0,denied,repaid,,0,0,-1.0,0,0,0.5205958352333181,0,2
APP-0247,981.0,891.0,500,unemployed,0.0,True,False,346.0,772.0,2,39.0,denied,defaulted,76.0,1,1,0.908256880733945,0,0,0.4481865284974093,1,0
APP-0248,1736.0,1721.0,300,unemployed,3791.0,True,False,789.0,1717.0,2,67.4,flagged_for_review,repaid,,0,1,0.9913594470046083,0,1,0.45952242283051836,0,0
APP-0249,1299.0,1308.0,1000,self_employed,4291.0,False,False,387.0,1277.0,2,58.5,flagged_for_review,repaid,,0,1,1.0069284064665127,0,0,0.303054032889585,0,1
APP-0250,3937.0,3763.0,1500,employed,1277.0,False,True,2999.0,3438.0,2,76.0,approved,repaid,,0,1,0.9558039116078232,0,0,0.8723094822571262,0,2
APP-0251,2729.0,2734.0,500,employed,2355.0,False,True,1294.0,2628.0,2,91.1,approved,repaid,,0,1,1.0018321729571271,0,1,0.4923896499238965,0,2
APP-0252,2714.0,2733.0,1000,self_employed,664.0,False,True,925.0,2598.0,2,75.2,approved,repaid,,0,1,1.0070007369196758,0,0,0.35604311008468054,0,1
APP-0253,2624.0,2730.0,1500,employed,0.0,True,True,858.0,2408.0,2,57.9,flagged_for_review,defaulted,164.0,1,1,1.0403963414634145,0,0,0.35631229235880396,1,2
APP-0254,5401.0,4913.0,2000,employed,892.0,False,True,2928.0,4426.0,2,78.1,approved,repaid,,0,1,0.9096463617848547,0,0,0.6615454134658835,0,2
APP-0255,5763.0,5353.0,500,employed,1190.0,True,True,4691.0,4962.0,2,80.5,approved,defaulted,48.0,1,1,0.928856498351553,0,1,0.945384925433293,0,2
APP-0257,6122.0,6307.0,500,self_employed,562.0,False,False,2143.0,5874.0,2,80.4,approved,repaid,,0,1,1.030218882718066,0,1,0.3648280558392918,0,1
APP-0261,827.0,778.0,2000,unemployed,2815.0,False,False,354.0,712.0,1,50.5,flagged_for_review,defaulted,22.0,1,1,0.9407496977025392,0,0,0.49719101123595505,0,0
APP-0262,4597.0,4343.0,500,employed,3022.0,False,False,2329.0,4044.0,2,84.2,approved,repaid,,0,1,0.9447465738525125,0,1,0.5759149357072205,0,2
APP-0263,3663.0,3605.0,500,employed,5571.0,False,False,1787.0,3544.0,1,85.0,approved,repaid,,0,1,0.9841659841659842,0,1,0.5042325056433409,0,2
APP-0264,3734.0,3505.0,1000,self_employed,3689.0,False,False,2964.0,3312.0,1,75.1,approved,repaid,,0,1,0.938671665773969,0,1,0.894927536231884,0,1
APP-0265,4253.0,1249.0,1500,self_employed,2365.0,False,False,392.0,1197.0,1,41.0,denied,repaid,,0,1,0.2936750529038326,1,0,0.32748538011695905,0,1
APP-0266,3705.0,3741.0,500,self_employed,1070.0,True,False,1590.0,3515.0,2,73.5,flagged_for_review,repaid,,0,1,1.0097165991902834,0,1,0.4523470839260313,0,1
APP-0267,2132.0,2014.0,500,self_employed,2441.0,False,True,1574.0,1907.0,2,81.7,approved,repaid,,0,1,0.9446529080675422,0,1,0.8253801782905087,0,1
APP-0268,4803.0,4649.0,300,employed,2490.0,False,True,3667.0,4355.0,1,87.6,approved,repaid,,0,1,0.9679367062252758,0,1,0.8420206659012629,0,2
APP-0269,5115.0,4701.0,1000,employed,1230.0,True,True,1496.0,4015.0,1,86.3,approved,repaid,,0,1,0.9190615835777126,0,1,0.3726027397260274,0,2
APP-0270,4410.0,,1000,self_employed,3176.0,False,False,4114.0,4410.0,0,46.2,denied,repaid,,0,0,-1.0,0,1,0.9328798185941043,0,1
APP-0271,4865.0,,500,self_employed,0.0,True,False,3123.0,4160.0,0,36.0,denied,repaid,,0,0,-1.0,0,1,0.7507211538461539,1,1
APP-0272,3160.0,3271.0,300,self_employed,1633.0,False,False,1419.0,2975.0,1,79.2,approved,repaid,,0,1,1.035126582278481,0,1,0.47697478991596637,0,1
APP-0273,500.0,487.0,1000,unemployed,2834.0,False,True,252.0,422.0,1,55.5,flagged_for_review,defaulted,110.0,1,1,0.974,0,0,0.5971563981042654,0,0
APP-0274,3364.0,3503.0,2000,employed,1569.0,False,True,1493.0,3028.0,2,68.6,flagged_for_review,repaid,,0,1,1.041319857312723,0,0,0.4930647291941876,0,2
APP-0275,7116.0,7356.0,2000,employed,1690.0,False,True,2834.0,7129.0,2,92.0,approved,repaid,,0,1,1.033726812816189,0,1,0.397531210548464,0,2
APP-0276,6864.0,1549.0,3000,self_employed,1793.0,False,False,692.0,1415.0,2,39.4,denied,defaulted,131.0,1,1,0.22567016317016317,1,0,0.4890459363957597,0,1
APP-0277,5462.0,5681.0,300,self_employed,747.0,False,True,3732.0,5511.0,2,83.2,approved,repaid,,0,1,1.040095203222263,0,1,0.6771910724006532,0,1
APP-0278,4095.0,3884.0,5000,self_employed,3761.0,True,False,2896.0,3460.0,2,47.1,denied,repaid,,0,1,0.9484737484737484,0,0,0.8369942196531792,0,1
APP-0279,3443.0,3288.0,1000,self_employed,473.0,False,False,1566.0,2921.0,1,72.6,flagged_for_review,repaid,,0,1,0.9549811211153064,0,1,0.5361177678877097,1,1
APP-0280,6572.0,,5000,self_employed,2477.0,False,False,3069.0,5834.0,0,27.7,denied,defaulted,110.0,1,0,-1.0,0,0,0.5260541652382584,0,1
APP-0281,5431.0,5368.0,1000,employed,2620.0,True,True,3057.0,5059.0,2,84.0,approved,repaid,,0,1,0.9883999263487387,0,1,0.6042696185016802,0,2
APP-0282,4081.0,4115.0,1000,employed,577.0,True,True,2876.0,4001.0,2,82.8,approved,repaid,,0,1,1.0083312913501592,0,1,0.7188202949262684,0,2
APP-0283,5542.0,5631.0,1000,employed,2110.0,True,True,4075.0,5168.0,2,82.1,approved,repaid,,0,1,1.0160591844099602,0,1,0.7885061919504643,0,2
APP-0284,3284.0,3029.0,1000,employed,636.0,False,True,1408.0,2747.0,2,90.9,approved,repaid,,0,1,0.9223507917174177,0,1,0.5125591554423007,0,2
APP-0285,5163.0,4991.0,2000,employed,4087.0,False,False,3386.0,4971.0,2,71.9,flagged_for_review,repaid,,0,1,0.9666860352508232,0,0,0.6811506739086702,0,2
APP-0286,4950.0,4586.0,2000,employed,292.0,True,True,2201.0,3979.0,2,67.2,flagged_for_review,repaid,,0,1,0.9264646464646464,0,0,0.5531540588087459,1,2
APP-0289,2177.0,2255.0,1000,employed,0.0,True,True,910.0,1950.0,2,68.1,flagged_for_review,defaulted,33.0,1,1,1.035829122645843,0,0,0.4666666666666667,1,2
APP-0290,4177.0,3904.0,300,employed,4387.0,True,True,2005.0,3475.0,1,84.2,approved,repaid,,0,1,0.9346420876226957,0,1,0.576978417266187,0,2
APP-0291,5139.0,4850.0,5000,employed,2814.0,False,True,3638.0,4143.0,1,64.7,flagged_for_review,defaulted,58.0,1,1,0.9437633780891224,0,0,0.8781076514602945,0,2
APP-0292,7718.0,,1500,self_employed,2210.0,True,True,5096.0,7576.0,0,48.8,denied,defaulted,103.0,1,0,-1.0,0,1,0.672650475184794,0,1
APP-0293,3458.0,3350.0,2000,employed,1015.0,False,True,2924.0,3153.0,2,64.2,flagged_for_review,defaulted,51.0,1,1,0.9687680740312319,0,0,0.9273707580082461,0,2
APP-0294,6899.0,6234.0,1000,employed,3361.0,False,True,2225.0,6061.0,1,92.3,approved,repaid,,0,1,0.9036092187273518,0,1,0.3671011384260023,0,2
APP-0295,3701.0,3605.0,1500,employed,764.0,False,True,2005.0,3347.0,2,78.8,approved,repaid,,0,1,0.9740610645771414,0,0,0.599043919928294,0,2
APP-0296,4200.0,3833.0,3000,self_employed,3190.0,False,True,2062.0,3603.0,1,61.8,flagged_for_review,repaid,,0,1,0.9126190476190477,0,0,0.572300860394116,0,1
APP-0297,5641.0,1463.0,500,employed,691.0,False,True,965.0,1398.0,1,60.6,flagged_for_review,defaulted,162.0,1,1,0.25935117886899484,1,1,0.6902718168812589,0,2
APP-0299,7663.0,7192.0,500,employed,3137.0,False,True,5261.0,6212.0,2,87.5,approved,defaulted,162.0,1,1,0.9385358214798382,0,1,0.846909207984546,0,2
APP-0300,3210.0,3160.0,2000,employed,3296.0,False,True,2092.0,2843.0,1,66.1,flagged_for_review,repaid,,0,1,0.9844236760124611,0,0,0.7358424199788955,0,2
APP-0301,6379.0,,300,employed,2896.0,False,True,4374.0,6101.0,0,60.3,flagged_for_review,repaid,,0,0,-1.0,0,1,0.7169316505490904,0,2
APP-0302,6501.0,6631.0,300,employed,425.0,False,True,6042.0,6589.0,1,80.8,approved,repaid,,0,1,1.019996923550223,0,1,0.9169828502048869,1,2
APP-0303,4197.0,1055.0,1000,self_employed,1330.0,False,False,578.0,1052.0,2,50.0,flagged_for_review,defaulted,125.0,1,1,0.2513700262091971,1,1,0.5494296577946768,0,1
APP-0304,1708.0,1761.0,1500,self_employed,2235.0,False,False,1401.0,1666.0,2,53.1,flagged_for_review,defaulted,46.0,1,1,1.0310304449648713,0,0,0.84093637454982,0,1
APP-0305,1086.0,1033.0,1000,unemployed,726.0,False,True,816.0,908.0,2,52.5,flagged_for_review,defaulted,68.0,1,1,0.9511970534069981,0,0,0.8986784140969163,0,0
APP-0306,5433.0,5155.0,300,employed,4056.0,False,True,2772.0,4474.0,1,89.8,approved,repaid,,0,1,0.9488312166390576,0,1,0.6195797943674564,0,2
APP-0307,5390.0,4879.0,5000,employed,0.0,False,True,3746.0,4840.0,2,59.8,flagged_for_review,repaid,,0,1,0.9051948051948052,0,0,0.7739669421487604,1,2
APP-0308,3596.0,3588.0,5000,self_employed,832.0,False,False,1790.0,3283.0,2,56.0,flagged_for_review,repaid,,0,1,0.9977753058954394,0,0,0.5452330185805666,0,1
APP-0310,6190.0,5998.0,2000,employed,0.0,True,True,4045.0,5938.0,1,77.2,approved,defaulted,161.0,1,1,0.9689822294022618,0,1,0.6812057931963624,1,2
APP-0311,2377.0,,1500,employed,0.0,False,True,880.0,2058.0,0,34.7,denied,defaulted,83.0,1,0,-1.0,0,0,0.42759961127308066,1,2
APP-0313,1020.0,919.0,1000,unemployed,2045.0,False,True,753.0,868.0,1,52.8,flagged_for_review,defaulted,177.0,1,1,0.9009803921568628,0,0,0.8675115207373272,0,0
APP-0314,5139.0,4682.0,1000,self_employed,4360.0,False,False,1438.0,4041.0,1,80.4,approved,repaid,,0,1,0.9110721930336642,0,1,0.3558525117545162,0,1
APP-0315,7807.0,7288.0,1000,self_employed,4318.0,False,True,2099.0,6565.0,2,86.8,approved,repaid,,0,1,0.9335211989240425,0,1,0.3197258187357197,0,1
APP-0316,3364.0,3044.0,1000,employed,2650.0,False,True,1844.0,2656.0,2,89.1,approved,repaid,,0,1,0.9048751486325802,0,1,0.6942771084337349,0,2
APP-0317,4384.0,4276.0,2000,employed,2470.0,False,True,2072.0,4023.0,2,79.6,approved,defaulted,164.0,1,1,0.9753649635036497,0,0,0.5150385284613472,0,2
APP-0318,3341.0,3164.0,1000,employed,2099.0,False,True,1667.0,2916.0,2,90.3,approved,repaid,,0,1,0.9470218497455851,0,1,0.571673525377229,0,2
APP-0319,4678.0,1032.0,1500,employed,0.0,False,True,495.0,878.0,1,55.9,flagged_for_review,defaulted,113.0,1,1,0.22060709705002138,1,1,0.5637813211845103,1,2
APP-0320,4538.0,,500,employed,0.0,False,True,1611.0,4521.0,0,57.9,flagged_for_review,defaulted,117.0,1,0,-1.0,0,1,0.35633709356337095,1,2
APP-0321,1546.0,1439.0,1500,self_employed,2151.0,False,False,393.0,1298.0,2,58.5,flagged_for_review,repaid,,0,1,0.9307891332470892,0,0,0.30277349768875195,0,1
APP-0322,3021.0,3030.0,1000,self_employed,2924.0,False,True,2381.0,2693.0,2,81.2,approved,repaid,,0,1,1.002979145978153,0,1,0.8841440772372818,0,1
APP-0323,7094.0,6756.0,1500,employed,2435.0,True,True,2635.0,5968.0,2,85.6,approved,repaid,,0,1,0.9523541020580772,0,1,0.4415214477211796,0,2
APP-0324,500.0,488.0,2000,unemployed,661.0,False,False,246.0,427.0,1,49.7,denied,repaid,,0,1,0.976,0,0,0.5761124121779859,0,0
APP-0325,4986.0,5186.0,2000,self_employed,3406.0,False,True,4831.0,5185.0,1,69.4,flagged_for_review,defaulted,21.0,1,1,1.0401123144805455,0,0,0.9317261330761812,0,1
APP-0326,2475.0,2241.0,1000,employed,4224.0,False,True,1678.0,2004.0,1,76.4,approved,defaulted,166.0,1,1,0.9054545454545454,0,0,0.8373253493013972,0,2
APP-0327,4107.0,,1500,self_employed,3407.0,False,False,1385.0,3741.0,0,40.5,denied,defaulted,81.0,1,0,-1.0,0,0,0.3702218658112804,0,1
APP-0328,6447.0,6629.0,3000,employed,3484.0,False,True,4099.0,6501.0,2,78.4,approved,defaulted,84.0,1,1,1.0282301845819761,0,0,0.6305183817874174,0,2
APP-0329,7423.0,7335.0,1500,employed,1161.0,False,False,5376.0,6941.0,1,82.3,approved,repaid,,0,1,0.9881449548699986,0,1,0.7745281659703213,0,2
APP-0330,3148.0,2964.0,500,employed,3614.0,False,False,2023.0,2683.0,1,82.5,approved,repaid,,0,1,0.9415501905972046,0,1,0.7540067089079389,0,2
APP-0331,2719.0,,1500,self_employed,2219.0,False,True,2127.0,2678.0,0,31.1,denied,defaulted,176.0,1,0,-1.0,0,0,0.7942494398805079,0,1
APP-0332,4960.0,4970.0,500,employed,2767.0,False,False,2857.0,4784.0,2,84.0,approved,repaid,,0,1,1.002016129032258,0,1,0.5971989966555183,0,2
APP-0333,5420.0,5602.0,3000,employed,2548.0,False,True,2052.0,4953.0,2,69.4,flagged_for_review,repaid,,0,1,1.033579335793358,0,0,0.41429436705027256,0,2
APP-0334,3786.0,3431.0,1500,employed,1818.0,False,True,1955.0,3247.0,2,78.7,approved,repaid,,0,1,0.9062334918119387,0,0,0.6020942408376964,0,2
APP-0336,4786.0,,300,self_employed,1877.0,False,False,3078.0,4425.0,0,48.5,denied,repaid,,0,0,-1.0,0,1,0.6955932203389831,0,1
